-970, 106, 112
-990, 143, 124
-1019, 179, 158
-1012, 218, 170
-1012, 300, 187
-987, 502, 179
-1002, 733, 213
-1002, 733, 213
-960, 909, 212
-895, 1021, 207
-891, 985, 230
-929, 805, 284
-1009, 712, 384
-989, 649, 405
-982, 422, 397
-962, 208, 361
-962, 208, 361
-889, -6, 321
-985, -310, 374
-1033, -403, 391
-894, -473, 235
-768, -511, 129
-841, -690, 177
-943, -773, 222
-909, -718, 188
-876, -774, 169
-879, -882, 107
-1048, -829, 255
-1048, -829, 255
-1142, -745, 285
-1126, -653, 281
-1073, -633, 248
-,-,-
-1026, 61, 153
-956, 84, 100
-997, 163, 157
-959, 203, 152
-975, 285, 186
-1034, 405, 245
-1012, 610, 250
-997, 774, 252
-997, 774, 252
-1009, 920, 275
-1052, 1075, 346
-1062, 1028, 370
-955, 906, 310
-937, 706, 319
-935, 438, 327
-881, 218, 312
-866, 97, 315
-866, 97, 315
-797, -39, 237
-762, -158, 204
-717, -314, 218
-705, -665, 172
-786, -799, 146
-880, -738, 177
-997, -733, 266
-1094, -780, 334
-1164, -744, 397
-1129, -862, 355
-,-,-
-1014, 31, 144
-1014, 31, 144
-993, 51, 138
-996, 37, 163
-1008, 89, 187
-1007, 167, 197
-1005, 284, 196
-1003, 440, 211
-1013, 615, 252
-1013, 615, 252
-1023, 777, 286
-979, 839, 264
-840, 928, 179
-742, 841, 118
-722, 645, 139
-771, 488, 213
-939, 393, 345
-1032, 208, 402
-1032, 208, 402
-1231, -42, 506
-1260, -72, 473
-1100, -53, 341
-948, -164, 224
-915, -159, 215
-1056, -118, 371
-991, -65, 357
-690, -135, 166
-756, -351, 212
-1051, -545, 416
-1278, -689, 588
-1236, -748, 558
-1100, -950, 431
-,-,-
-943, 210, 119
-1048, 179, 237
-1083, 296, 336
-1049, 387, 321
-1022, 409, 270
-1015, 506, 274
-1025, 612, 300
-1002, 751, 308
-932, 905, 288
-945, 854, 313
-945, 854, 313
-979, 671, 336
-899, 583, 287
-855, 541, 267
-876, 439, 302
-923, 233, 335
-947, 57, 308
-947, 57, 308
-943, -181, 273
-950, -425, 259
-923, -415, 239
-824, -387, 215
-832, -667, 221
-1047, -804, 327
-1232, -753, 417
-1278, -729, 463
-,-,-
-987, 187, 177
-961, 208, 171
-974, 224, 177
-983, 280, 193
-983, 280, 193
-976, 322, 201
-945, 423, 203
-937, 587, 239
-1001, 661, 311
-1019, 695, 321
-1100, 666, 362
-1216, 644, 428
-1188, 596, 385
-1058, 542, 264
-1058, 542, 264
-969, 430, 188
-928, 276, 142
-907, 172, 138
-859, 74, 134
-805, -125, 108
-758, -314, 56
-787, -393, 50
-787, -393, 50
-792, -439, 61
-880, -579, 122
-917, -728, 135
-985, -796, 167
-1055, -840, 202
-1091, -975, 213
-1089, -1048, 194
-,-,-
-1026, 115, 158
-1063, 149, 182
-1069, 234, 207
-1090, 294, 233
-1090, 294, 233
-1083, 391, 254
-1069, 544, 267
-1094, 693, 322
-1053, 785, 323
-995, 766, 286
-967, 690, 262
-946, 585, 258
-870, 459, 214
-737, 336, 124
-737, 336, 124
-697, 182, 105
-902, 92, 254
-995, -11, 280
-914, -220, 198
-866, -461, 146
-976, -649, 210
-1098, -693, 275
-1109, -708, 276
-1007, -727, 186
-1144, -815, 246
-1268, -858, 320
-,-,-
-936, 292, 129
-1000, 358, 172
-1039, 353, 220
-1039, 353, 220
-1078, 351, 271
-1073, 405, 286
-1087, 534, 289
-1111, 621, 309
-1046, 750, 265
-939, 829, 186
-932, 782, 184
-945, 681, 198
-1014, 522, 254
-938, 351, 206
-938, 351, 206
-699, 143, 42
-626, 16, -8
-908, -62, 179
-1000, -175, 241
-787, -322, 79
-821, -473, 92
-821, -473, 92
-1028, -533, 206
-1054, -500, 210
-895, -505, 96
-1059, -694, 203
-1233, -731, 300
-1262, -727, 296
-1273, -712, 291
-,-,-
-1075, 414, 225
-1107, 465, 341
-1095, 536, 317
-1015, 677, 286
-993, 803, 287
-940, 882, 261
-940, 882, 261
-881, 838, 209
-814, 798, 167
-802, 750, 163
-828, 589, 180
-895, 361, 200
-893, 197, 180
-985, -43, 271
-985, -43, 271
-849, -211, 189
-770, -461, 85
-888, -760, 143
-1038, -825, 211
-1118, -755, 221
-1036, -696, 159
-955, -828, 109
-1017, -953, 112
-,-,-
-972, 147, 125
-975, 263, 138
-975, 263, 138
-932, 373, 106
-915, 533, 107
-994, 616, 251
-1055, 606, 323
-1124, 613, 373
-1127, 616, 374
-1111, 557, 366
-977, 645, 291
-977, 645, 291
-797, 698, 178
-741, 597, 165
-703, 470, 149
-644, 409, 126
-715, 225, 183
-866, -103, 282
-907, -264, 259
-1043, -520, 302
-1043, -520, 302
-1132, -825, 315
-1189, -900, 280
-1339, -871, 345
-1372, -840, 344
-1255, -802, 251
-,-,-
-936, 153, 81
-936, 153, 81
-988, 139, 126
-980, 183, 129
-963, 268, 119
-980, 339, 154
-988, 485, 176
-1010, 730, 223
-1010, 730, 223
-1049, 903, 296
-985, 1040, 274
-945, 1041, 258
-901, 891, 234
-843, 702, 215
-907, 553, 256
-978, 428, 300
-890, 203, 216
-890, 203, 216
-823, -73, 144
-886, -118, 192
-838, -268, 150
-818, -547, 83
-933, -681, 102
-1067, -722, 172
-971, -836, 91
-976, -1021, 71
-1037, -1052, 64
-1126, -980, 83
-,-,-
-935, 139, 50
-1028, 154, 147
-1043, 144, 167
-997, 143, 135
-964, 209, 107
-954, 408, 132
-1004, 583, 207
-965, 678, 195
-965, 678, 195
-854, 774, 121
-891, 761, 173
-1027, 740, 320
-1100, 715, 388
-1036, 605, 326
-954, 470, 241
-981, 273, 249
-1050, 127, 286
-1005, 97, 237
-1005, 97, 237
-926, 67, 164
-840, -2, 105
-790, -73, 68
-820, -237, 87
-827, -275, 101
-912, -377, 181
-912, -377, 181
-957, -586, 178
-1039, -713, 195
-1121, -711, 221
-1142, -779, 226
-,-,-
-930, 114, 85
-875, 103, 45
-983, 103, 130
-983, 103, 130
-1105, 137, 242
-1108, 130, 253
-1079, 107, 210
-991, 235, 140
-1015, 379, 181
-1074, 499, 254
-1052, 599, 270
-946, 662, 209
-866, 698, 160
-866, 698, 160
-871, 661, 179
-903, 563, 231
-902, 497, 236
-852, 376, 193
-801, 189, 140
-915, 77, 224
-1168, -49, 398
-1168, -49, 398
-1184, -198, 351
-1032, -238, 191
-950, -195, 108
-956, -124, 108
-1004, -152, 144
-962, -173, 127
-941, -238, 112
-947, -277, 110
-1005, -313, 151
-1008, -353, 146
-1010, -437, 131
-989, -518, 96
-1042, -545, 121
-1091, -591, 146
-,-,-
-927, 133, 77
-919, 142, 98
-916, 159, 94
-878, 178, 57
-878, 252, 61
-878, 252, 61
-974, 402, 153
-1045, 481, 219
-1017, 593, 215
-999, 732, 231
-1002, 771, 253
-930, 729, 206
-946, 627, 231
-1133, 473, 395
-1133, 473, 395
-1199, 333, 451
-1054, 238, 323
-838, 190, 152
-797, 122, 123
-889, -128, 177
-914, -242, 189
-912, -237, 187
-818, -359, 139
-848, -703, 111
-951, -826, 127
-951, -826, 127
-1169, -765, 280
-1159, -696, 277
-899, -656, 109
-,-,-
-1032, 171, 243
-1032, 171, 243
-1061, 223, 275
-1051, 257, 286
-1014, 368, 277
-1031, 440, 302
-1023, 536, 309
-1003, 651, 314
-985, 685, 309
-923, 726, 275
-877, 732, 265
-848, 652, 233
-848, 652, 233
-839, 531, 224
-794, 364, 204
-787, 179, 192
-926, -1, 274
-976, -176, 273
-975, -226, 139
-1370, -472, 412
-1181, -343, 313
-935, -350, 127
-935, -350, 127
-960, -457, 139
-916, -656, 107
-1057, -712, 179
-1097, -608, 213
-1044, -483, 168
-,-,-
-1071, 105, 206
-1094, 120, 231
-1051, 255, 237
-1024, 423, 248
-1039, 497, 285
-1039, 497, 285
-1038, 552, 308
-960, 648, 259
-931, 751, 257
-973, 794, 307
-975, 774, 316
-985, 629, 294
-956, 483, 253
-869, 351, 183
-869, 351, 183
-803, 216, 128
-847, 95, 141
-927, -175, 156
-925, -290, 98
-903, -281, 62
-826, -307, 11
-826, -307, 11
-852, -374, 57
-1073, -478, 228
-1026, -462, 180
-1022, -559, 134
-1101, -617, 142
-1180, -646, 187
-1225, -709, 207
-,-,-
-1039, 227, 147
-931, 269, 142
-955, 460, 176
-1056, 646, 288
-1029, 747, 299
-933, 789, 240
-933, 789, 240
-951, 785, 262
-1014, 679, 316
-987, 560, 284
-1060, 460, 314
-1038, 332, 253
-940, 197, 145
-897, 94, 110
-897, 94, 110
-898, 77, 118
-886, -10, 90
-885, -72, 71
-766, -60, 20
-822, -180, 70
-822, -180, 70
-910, -369, 116
-833, -507, 38
-819, -550, 5
-987, -577, 112
-1061, -629, 166
-991, -739, 79
-1005, -722, 38
-1140, -696, 121
-,-,-
-949, 160, 116
-987, 171, 163
-1003, 168, 172
-975, 174, 156
-994, 239, 184
-1035, 312, 238
-1017, 450, 258
-974, 638, 275
-934, 791, 302
-934, 791, 302
-909, 869, 321
-934, 914, 365
-1046, 865, 450
-1108, 705, 464
-973, 559, 342
-953, 322, 284
-949, 71, 236
-949, 71, 236
-959, -195, 188
-909, -220, 127
-933, -222, 129
-932, -332, 116
-814, -427, 45
-863, -619, 51
-962, -676, 117
-952, -734, 87
-952, -734, 87
-,-,-
-924, 132, 113
-927, 245, 125
-960, 373, 198
-960, 373, 198
-1013, 426, 261
-1010, 488, 269
-1048, 548, 311
-1008, 674, 314
-973, 769, 328
-979, 740, 351
-926, 595, 314
-906, 455, 280
-906, 455, 280
-1004, 342, 329
-1006, 186, 320
-908, 2, 228
-870, -76, 163
-975, -100, 189
-1003, -54, 213
-925, -78, 171
-842, -163, 106
-842, -163, 106
-893, -272, 113
-1052, -348, 192
-1005, -315, 191
-1003, -439, 187
-1081, -637, 186
-1138, -728, 170
-1178, -711, 199
-1090, -772, 155
-,-,-
-1093, 145, 199
-1045, 157, 163
-1027, 125, 129
-997, 150, 121
-1001, 188, 139
-1012, 231, 178
-977, 278, 164
-959, 397, 159
-1031, 581, 223
-1031, 581, 259
-1062, 732, 259
-1016, 800, 244
-952, 867, 221
-972, 776, 240
-976, 704, 233
-967, 587, 231
-853, 437, 159
-746, 276, 78
-746, 276, 78
-763, 148, 106
-776, 81, 139
-752, 116, 154
-820, 152, 257
-897, -264, 292
-974, -697, 251
-1154, -798, 297
-1198, -773, 301
-1198, -773, 301
-1198, -819, 276
-1259, -884, 269
-1251, -836, 225
-,-,-
-986, 52, 159
-1006, 154, 186
-992, 271, 182
-943, 416, 180
-938, 578, 210
-927, 787, 238
-965, 855, 275
-965, 855, 275
-1029, 773, 321
-1098, 604, 365
-1097, 478, 377
-1097, 384, 363
-1006, 320, 291
-931, 205, 223
-863, 66, 178
-942, -68, 213
-942, -68, 213
-891, -48, 183
-782, -58, 134
-744, -166, 120
-760, -285, 132
-897, -340, 240
-1067, -462, 365
-1017, -636, 301
-931, -704, 218
-,-,-
-1054, 275, 210
-988, 340, 147
-958, 425, 167
-958, 425, 167
-973, 540, 210
-988, 610, 255
-908, 659, 228
-782, 785, 152
-802, 787, 184
-879, 706, 254
-879, 706, 254
-820, 691, 204
-882, 571, 235
-1013, 286, 317
-1142, 200, 385
-1051, 184, 280
-884, 98, 157
-906, -18, 178
-1037, -35, 287
-1037, -35, 287
-977, -78, 260
-783, -199, 153
-761, -306, 137
-926, -416, 252
-1169, -519, 411
-1050, -620, 322
-,-,-
-923, 346, 218
-984, 350, 272
-956, 360, 275
-956, 360, 275
-969, 344, 278
-999, 349, 305
-1050, 436, 379
-1052, 513, 386
-913, 584, 291
-830, 685, 249
-928, 609, 305
-928, 609, 305
-1097, 375, 377
-1147, 234, 376
-1098, 218, 322
-919, 221, 184
-831, 122, 106
-927, 14, 167
-868, -16, 133
-825, -111, 106
-825, -111, 106
-787, -196, 72
-854, -298, 120
-978, -473, 203
-965, -643, 150
-1039, -705, 145
-1171, -726, 211
-1251, -789, 294
-,-,-
-1032, 235, 136
-970, 268, 125
-1006, 323, 168
-996, 362, 187
-986, 348, 183
-976, 395, 172
-976, 395, 172
-972, 484, 191
-939, 601, 193
-900, 759, 204
-919, 716, 229
-976, 622, 283
-948, 463, 257
-869, 263, 191
-869, 263, 191
-873, 200, 196
-960, 248, 266
-859, 97, 203
-865, -85, 184
-1054, -97, 294
-1074, -134, 324
-898, -354, 182
-966, -412, 163
-966, -412, 163
-1115, -307, 259
-1089, -328, 254
-1022, -410, 200
-948, -532, 121
-979, -599, 135
-1096, -618, 192
-1084, -556, 177
-963, -564, 105
-,-,-
-1026, 85, 141
-1066, 133, 164
-1012, 196, 155
-1012, 196, 155
-952, 298, 126
-979, 441, 170
-1031, 611, 249
-1033, 781, 297
-943, 867, 279
-899, 781, 287
-863, 636, 274
-907, 510, 313
-907, 510, 313
-933, 470, 301
-860, 432, 210
-782, 386, 132
-907, 243, 209
-1098, 34, 315
-1030, -95, 229
-956, -210, 137
-942, -276, 113
-942, -276, 113
-896, -313, 107
-1051, -398, 182
-1045, -368, 190
-912, -484, 120
-869, -620, 81
-959, -673, 130
-1106, -691, 210
-1168, -686, 250
-1247, -690, 294
-,-,-
-983, 112, 87
-983, 112, 87
-988, 155, 111
-1030, 199, 167
-981, 223, 140
-922, 287, 105
-919, 490, 143
-1033, 646, 279
-965, 686, 245
-965, 686, 245
-823, 649, 157
-805, 532, 147
-943, 360, 235
-1257, 230, 408
-1248, 166, 367
-1114, 108, 261
-1019, 115, 184
-1065, 228, 229
-1065, 228, 229
-1078, 246, 270
-1032, 136, 244
-841, 71, 137
-765, 46, 95
-795, 20, 127
-880, -36, 168
-851, -10, 168
-851, -10, 168
-866, -89, 200
-877, -302, 187
-1022, -460, 261
-1116, -553, 288
-1168, -580, 295
-,-,-
-942, 174, 108
-915, 204, 116
-966, 262, 171
-983, 345, 217
-983, 345, 217
-960, 439, 229
-967, 560, 268
-954, 627, 279
-948, 580, 273
-1000, 447, 291
-1075, 398, 317
-1074, 410, 336
-1006, 339, 317
-1006, 339, 317
-859, 266, 229
-863, 219, 206
-1018, 203, 295
-1068, 79, 311
-951, -3, 230
-912, -73, 199
-992, -361, 213
-915, -397, 143
-915, -397, 143
-958, -417, 156
-1010, -435, 171
-1068, -465, 182
-1035, -421, 154
-994, -398, 124
-1033, -467, 139
-1077, -463, 163
-1072, -383, 144
-,-,-
-977, 201, 121
-1045, 154, 174
-1074, 147, 221
-974, 124, 164
-967, 112, 151
-1022, 168, 201
-1028, 277, 215
-1042, 440, 245
-1002, 618, 256
-954, 696, 249
-954, 696, 249
-892, 827, 233
-836, 867, 213
-818, 856, 212
-728, 813, 177
-744, 668, 187
-849, 509, 222
-892, 435, 226
-892, 435, 226
-851, 305, 190
-829, 93, 145
-902, 29, 177
-989, 93, 234
-1030, -53, 279
-1030, -53, 185
-968, -396, 185
-1023, -481, 166
-1178, -459, 223
-1189, -479, 198
-1194, -521, 205
-1278, -683, 233
-1279, -725, 217
-,-,-
-1037, 62, 111
-1070, 8, 200
-1049, 5, 144
-1034, 73, 125
-1034, 73, 125
-1078, 151, 186
-1004, 205, 153
-933, 305, 126
-949, 436, 164
-965, 609, 199
-913, 734, 188
-846, 809, 155
-846, 809, 155
-851, 827, 173
-897, 776, 223
-940, 660, 261
-919, 641, 253
-917, 491, 256
-940, 265, 280
-934, 13, 283
-934, 13, 283
-907, -87, 257
-905, -44, 212
-967, -47, 226
-1023, -200, 261
-924, -312, 201
-876, -347, 161
-990, -395, 201
-1181, -459, 300
-1181, -483, 279
-1181, -483, 137
-,-,-
-970, 287, 200
-881, 299, 179
-924, 307, 208
-921, 310, 235
-975, 361, 304
-1017, 424, 368
-1017, 424, 368
-988, 527, 367
-933, 611, 339
-967, 704, 368
-992, 708, 385
-949, 753, 355
-866, 783, 323
-841, 759, 313
-858, 664, 308
-858, 664, 308
-876, 574, 313
-780, 469, 262
-632, 325, 187
-674, 117, 181
-972, -176, 307
-1076, -293, 332
-1119, -365, 309
-1178, -432, 315
-1237, -554, 344
-1263, -622, 346
-1193, -619, 245
-1228, -633, 239
-1228, -633, 252
-,-,-
-883, 316, 165
-883, 316, 165
-964, 289, 223
-1000, 317, 270
-1013, 381, 283
-1011, 432, 287
-972, 485, 262
-954, 531, 258
-979, 580, 284
-979, 580, 284
-973, 632, 295
-916, 711, 266
-864, 686, 233
-884, 556, 228
-869, 485, 218
-777, 429, 169
-733, 245, 125
-733, 245, 125
-895, 130, 168
-1012, 124, 220
-903, 59, 141
-984, -71, 171
-1114, -167, 248
-1175, -246, 299
-1192, -344, 289
-1253, -399, 300
-1255, -488, 270
-,-,-
-995, 26, 175
-1011, 60, 200
-990, 103, 199
-956, 196, 199
-900, 334, 185
-866, 459, 185
-856, 563, 211
-856, 563, 211
-957, 626, 297
-1159, 610, 457
-1261, 569, 521
-1150, 548, 428
-1040, 527, 343
-969, 486, 283
-1005, 389, 294
-1005, 299, 280
-958, 233, 279
-921, 95, 236
-921, 95, 236
-809, 31, 165
-712, -1, 132
-831, -187, 192
-910, -373, 217
-866, -450, 192
-761, -508, 115
-761, -508, 115
-863, -581, 159
-1043, -656, 265
-1113, -747, 305
-1155, -822, 289
-,-,-
-938, 192, 118
-885, 158, 160
-921, 173, 174
-947, 160, 191
-947, 160, 191
-963, 166, 203
-961, 242, 214
-1002, 318, 243
-1022, 479, 273
-1000, 642, 279
-976, 730, 285
-964, 803, 292
-931, 845, 296
-931, 845, 296
-929, 767, 305
-943, 636, 305
-910, 495, 275
-796, 382, 198
-768, 254, 147
-928, 93, 233
-1048, -34, 288
-1048, -34, 288
-925, -79, 207
-712, -289, 66
-779, -592, 59
-964, -665, 151
-918, -584, 106
-1005, -644, 116
-1037, -654, 119
-1113, -737, 175
-1137, -853, 161
-1182, -890, 154
-,-,-
-1196, 233, 381
-1157, 248, 332
-1076, 399, 337
-1044, 447, 322
-922, 547, 259
-788, 675, 217
-935, 717, 342
-935, 717, 342
-1054, 725, 435
-962, 634, 366
-844, 598, 282
-909, 491, 330
-990, 331, 348
-993, 205, 313
-961, 65, 266
-961, 65, 266
-964, -28, 250
-860, -154, 159
-851, -254, 118
-890, -329, 120
-958, -267, 161
-884, -235, 131
-945, -386, 150
-949, -574, 137
-1032, -663, 164
-1078, -640, 158
-1078, -640, 158
-1155, -560, 198
-,-,-
-975, 322, 180
-957, 222, 172
-1095, 252, 302
-1186, 342, 358
-1199, 410, 375
-1032, 502, 302
-949, 559, 268
-959, 618, 289
-959, 618, 319
-954, 699, 319
-978, 695, 362
-926, 606, 342
-832, 498, 264
-934, 407, 298
-988, 377, 324
-1006, 197, 339
-836, 26, 213
-836, 26, 213
-858, -35, 189
-1075, -97, 290
-963, -137, 209
-809, -215, 102
-781, -262, 90
-1057, -329, 255
-1156, -347, 315
-1017, -475, 193
-953, -577, 114
-1064, -615, 171
-1064, -615, 171
-1117, -579, 212
-,-,-
-970, 427, 191
-970, 427, 191
-966, 458, 199
-972, 567, 240
-937, 610, 242
-887, 665, 242
-924, 748, 286
-951, 832, 326
-951, 832, 326
-853, 889, 286
-742, 907, 234
-832, 790, 291
-1036, 547, 387
-1031, 462, 346
-974, 428, 303
-855, 359, 230
-865, 186, 211
-865, 186, 211
-865, 48, 190
-879, 43, 186
-920, -35, 218
-993, -304, 237
-971, -447, 187
-1000, -441, 176
-970, -398, 155
-1062, -451, 197
-1062, -451, 197
-1072, -463, 187
-1034, -397, 162
-992, -362, 139
-,-,-
-1049, 251, 178
-1032, 305, 190
-1030, 398, 204
-1076, 527, 258
-1131, 620, 314
-1070, 703, 283
-1070, 703, 283
-974, 857, 232
-925, 982, 235
-998, 879, 314
-1127, 653, 381
-1022, 552, 283
-902, 428, 199
-880, 252, 196
-906, 134, 207
-906, 134, 207
-885, 23, 167
-869, -24, 147
-727, -137, 95
-699, -399, 67
-927, -492, 193
-987, -532, 218
-919, -593, 150
-919, -593, 150
-972, -716, 150
-1145, -831, 239
-1168, -877, 233
-,-,-
-965, 177, 157
-939, 178, 160
-913, 286, 181
-913, 286, 181
-948, 431, 263
-1031, 553, 353
-979, 622, 301
-940, 683, 289
-927, 845, 341
-952, 1107, 466
-905, 1392, 518
-839, 1546, 498
-839, 1546, 498
-764, 1446, 465
-726, 1108, 464
-721, 763, 511
-732, 445, 488
-710, -99, 341
-784, -546, 257
-1143, -876, 396
-1215, -921, 358
-1143, -966, 233
-1176, -1033, 152
-1267, -1036, 131
-,-,-
-950, 174, 110
-951, 186, 160
-997, 227, 204
-945, 291, 183
-937, 439, 203
-902, 627, 221
-902, 627, 221
-900, 964, 290
-951, 1176, 378
-912, 1310, 378
-809, 1391, 331
-734, 1282, 294
-604, 914, 210
-628, 817, 210
-946, 730, 392
-946, 730, 392
-980, 440, 373
-866, 26, 278
-851, -234, 261
-923, -388, 286
-965, -510, 261
-1135, -726, 336
-1283, -797, 363
-1381, -820, 353
-1562, -777, 417
-,-,-
-1009, 83, 145
-1059, 180, 206
-1059, 180, 206
-1028, 369, 216
-1037, 624, 258
-1068, 923, 332
-1112, 1122, 446
-1090, 1237, 488
-1022, 1200, 459
-975, 972, 421
-937, 755, 394
-851, 576, 377
-873, 294, 401
-717, -34, 250
-717, -34, 250
-747, -320, 178
-760, -457, 134
-748, -627, 114
-939, -799, 187
-1151, -890, 291
-1288, -1060, 247
-1420, -1004, 241
-1437, -885, 221
-,-,-
-1107, 102, 203
-1087, 123, 205
-1041, 151, 171
-978, 228, 143
-1009, 326, 190
-1043, 497, 273
-1031, 658, 303
-988, 800, 295
-988, 800, 295
-990, 880, 319
-929, 909, 275
-898, 986, 286
-953, 939, 359
-915, 715, 336
-898, 527, 338
-868, 377, 332
-868, 377, 332
-752, 102, 229
-748, -157, 191
-868, -317, 236
-964, -425, 268
-994, -557, 238
-992, -699, 193
-1056, -864, 178
-1207, -931, 244
-1338, -855, 309
-1326, -792, 313
-,-,-
-1055, 93, 178
-1036, 116, 196
-1034, 124, 217
-962, 137, 168
-961, 136, 141
-972, 118, 139
-972, 118, 139
-997, 174, 156
-1076, 351, 233
-1089, 608, 275
-1033, 748, 247
-1004, 838, 242
-1038, 910, 290
-1020, 921, 292
-964, 803, 264
-902, 712, 252
-902, 712, 252
-870, 637, 258
-793, 454, 206
-823, 267, 212
-950, 116, 282
-967, -62, 237
-1145, -278, 305
-1092, -361, 227
-1002, -362, 165
-935, -493, 140
-1007, -578, 149
-1007, -578, 149
-1139, -517, 186
-1219, -470, 203
-1223, -511, 201
-,-,-
-965, 108, 79
-883, 134, 57
-1021, 146, 165
-1041, 205, 207
-998, 283, 198
-998, 283, 198
-998, 443, 218
-1061, 724, 298
-1097, 987, 394
-1080, 1097, 426
-990, 1203, 397
-880, 1179, 356
-770, 968, 321
-766, 761, 353
-831, 513, 387
-831, 513, 387
-897, 198, 376
-894, 16, 308
-901, -202, 246
-986, -399, 250
-1181, -482, 361
-1211, -537, 369
-1117, -776, 240
-1107, -807, 192
-1132, -678, 171
-,-,-
-930, 299, 53
-898, 360, 115
-942, 587, 224
-1028, 870, 319
-1061, 1115, 322
-1195, 1088, 386
-1301, 1028, 447
-1301, 1028, 447
-1306, 1031, 511
-1190, 866, 481
-849, 648, 275
-657, 418, 180
-590, 166, 182
-570, -96, 175
-587, -274, 181
-563, -435, 139
-942, -806, 331
-1287, -1036, 512
-1299, -951, 442
-1316, -800, 398
-1522, -960, 448
-,-,-
-1014, 114, 153
-997, 103, 122
-1019, 121, 137
-1009, 137, 154
-1009, 151, 170
-966, 214, 154
-962, 338, 159
-1022, 520, 218
-1000, 729, 220
-967, 918, 204
-967, 918, 204
-961, 1053, 190
-869, 1116, 144
-786, 1107, 147
-833, 1018, 247
-908, 824, 343
-961, 596, 404
-902, 328, 361
-1147, -84, 525
-1209, -333, 559
-989, -430, 419
-989, -430, 419
-863, -594, 284
-856, -714, 229
-893, -766, 258
-1044, -754, 360
-1011, -756, 334
-1022, -802, 294
-1083, -759, 302
-,-,-
-910, 99, 140
-910, 99, 140
-1065, 159, 239
-1057, 175, 249
-1028, 221, 244
-993, 287, 226
-1028, 343, 243
-1002, 523, 256
-1038, 731, 325
-1031, 883, 336
-958, 1048, 302
-919, 1129, 307
-919, 1129, 307
-880, 1082, 317
-806, 981, 311
-751, 792, 256
-910, 514, 304
-1054, 363, 379
-916, 247, 333
-678, -55, 138
-926, -431, 252
-1114, -604, 352
-1114, -604, 352
-998, -631, 260
-987, -837, 218
-1127, -992, 268
-1311, -964, 339
-1348, -823, 327
-,-,-
-1028, 87, 110
-970, 89, 90
-939, 57, 70
-945, 114, 115
-945, 120, 140
-932, 126, 143
-932, 126, 143
-957, 193, 172
-957, 285, 187
-956, 426, 217
-939, 584, 241
-921, 748, 242
-906, 938, 248
-915, 1059, 282
-915, 1059, 282
-907, 1108, 302
-864, 1072, 293
-924, 913, 340
-884, 769, 323
-962, 598, 363
-1180, 291, 507
-1064, 49, 409
-964, -181, 342
-853, -379, 268
-853, -379, 268
-794, -641, 212
-880, -806, 241
-970, -845, 270
-1005, -938, 259
-1068, -961, 258
-1173, -880, 277
-1255, -734, 302
-,-,-
-875, 63, 93
-875, 63, 93
-912, 101, 121
-935, 143, 139
-967, 141, 142
-1019, 202, 188
-1048, 257, 223
-991, 336, 200
-937, 491, 171
-937, 491, 171
-961, 703, 213
-991, 902, 282
-922, 1036, 266
-869, 1142, 254
-907, 1128, 314
-795, 964, 273
-716, 756, 270
-765, 613, 322
-765, 613, 322
-755, 461, 295
-851, 330, 374
-993, 118, 465
-1031, -186, 429
-999, -341, 391
-1107, -532, 412
-1195, -619, 458
-1290, -684, 496
-1312, -659, 444
-1441, -747, 467
-1314, -710, 352
-1142, -564, 253
-,-,-
-897, 128, 105
-897, 128, 105
-900, 129, 102
-973, 89, 132
-1037, 77, 177
-1035, 127, 186
-1016, 206, 186
-990, 310, 187
-1006, 457, 215
-985, 720, 244
-985, 720, 244
-1017, 936, 290
-1000, 1067, 308
-935, 1103, 303
-925, 1127, 333
-1024, 1069, 395
-1086, 916, 399
-1020, 721, 363
-860, 463, 299
-807, 117, 262
-857, -100, 284
-812, -282, 230
-812, -282, 230
-695, -448, 139
-691, -743, 118
-873, -910, 206
-1023, -835, 264
-1091, -780, 285
-1275, -924, 326
-1394, -945, 339
-,-,-
-850, 170, 58
-896, 156, 61
-896, 156, 61
-950, 185, 113
-970, 290, 182
-939, 420, 215
-837, 635, 221
-769, 1116, 300
-931, 1591, 498
-965, 1790, 571
-965, 1790, 571
-797, 1816, 491
-654, 1546, 411
-531, 1222, 350
-616, 856, 383
-719, 402, 372
-770, 56, 301
-758, -55, 244
-731, -331, 189
-731, -331, 189
-945, -666, 262
-1260, -782, 389
-1224, -710, 357
-1210, -818, 307
-1238, -888, 297
-1338, -928, 328
-,-,-
-848, 219, 57
-781, 274, 40
-824, 322, 80
-824, 322, 80
-1014, 424, 234
-1127, 629, 343
-1064, 981, 312
-1036, 1207, 273
-976, 1478, 221
-872, 1757, 193
-796, 1700, 206
-711, 1424, 234
-696, 1074, 289
-529, 694, 256
-529, 694, 256
-586, 226, 309
-601, -123, 317
-557, -444, 321
-647, -902, 354
-951, -1227, 432
-1356, -1304, 505
-1688, -1231, 596
-1651, -1259, 552
-1181, -1426, 286
-1012, -1326, 158
-974, -888, 142
-,-,-
-998, 217, 136
-1018, 182, 130
-1138, 260, 222
-1057, 310, 189
-941, 449, 151
-1030, 602, 213
-1111, 853, 305
-1114, 977, 331
-1114, 977, 331
-1036, 1040, 294
-1054, 1133, 299
-992, 1211, 288
-833, 1209, 234
-790, 1008, 236
-815, 718, 280
-746, 405, 255
-664, -21, 201
-656, -363, 176
-880, -561, 247
-1061, -772, 329
-992, -1190, 276
-999, -1423, 208
-1117, -1357, 219
-1154, -1239, 206
